"term","estimate","Trait_metric","k"
"TSA_DHW_stdev",0.0253364938559799,"FvFm_ED50",8
"CF30a",-0.011898595299453,"FvFm_ED50",8
"Turbidity",-0.0104359379007827,"FvFm_ED50",8
"ROTC_ss",0.00988356297810873,"FvFm_ED50",8
"Health.score",0.00983517860058925,"FvFm_ED50",8
"DHW_freq_sup4_1year",0.00270989559629867,"FvFm_ED50",8
"(Intercept)",37.262343912256,"FvFm_ED50",9
"MMM",0.0696526007838953,"FvFm_ED50",9
"DHW_collection",0.0652770446728575,"FvFm_ED50",9
"Velocity_OM",0.0484649508293262,"FvFm_ED50",9
"TSA_DHW_stdev",0.0402441676106667,"FvFm_ED50",9
"Depth",0.0387033846773173,"FvFm_ED50",9
"AR",0.0341352060608635,"FvFm_ED50",9
"DHW_freq_sup4",0.0316700576676004,"FvFm_ED50",9
"Turbidity",-0.0196285744889582,"FvFm_ED50",9
"CF30a",-0.0180085562521575,"FvFm_ED50",9
"DHW_freq_sup4_1year",-0.00693898276662098,"FvFm_ED50",9
"Health.score",0.00231464270309271,"FvFm_ED50",9
"ROTC_ss",-0.000181459589504706,"FvFm_ED50",9
"(Intercept)",37.2532599129867,"FvFm_ED50",10
"MMM",0.0720783524649225,"FvFm_ED50",10
"DHW_collection",0.0655499668972584,"FvFm_ED50",10
"AR",0.0442178325409009,"FvFm_ED50",10
"Velocity_OM",0.0402983032124861,"FvFm_ED50",10
"Depth",0.0348542933286205,"FvFm_ED50",10
"DHW_freq_sup4",0.0295900929546816,"FvFm_ED50",10
"TSA_DHW_stdev",0.0285629708503125,"FvFm_ED50",10
"CF30a",-0.0236755420346103,"FvFm_ED50",10
"Turbidity",-0.0142347211141297,"FvFm_ED50",10
"DHW_freq_sup4_1year",-0.00737249416520664,"FvFm_ED50",10
"ROTC_ss",0.00568926423052389,"FvFm_ED50",10
"Health.score",0.0028260935824364,"FvFm_ED50",10
"(Intercept)",37.3092879981488,"FvFm_ED50",11
"MMM",0.0429117901163265,"FvFm_ED50",11
"DHW_collection",0.0411855328149124,"FvFm_ED50",11
"TSA_DHW_stdev",0.0261582386883882,"FvFm_ED50",11
"Depth",0.0256134363874569,"FvFm_ED50",11
"AR",0.0252294844241147,"FvFm_ED50",11
"Velocity_OM",0.0250154978701671,"FvFm_ED50",11
"DHW_freq_sup4",0.0164871694265291,"FvFm_ED50",11
"CF30a",-0.0119223305550692,"FvFm_ED50",11
"Turbidity",-0.00985988531366793,"FvFm_ED50",11
"ROTC_ss",0.00555348160616698,"FvFm_ED50",11
"Health.score",0.000867643891684554,"FvFm_ED50",11
"DHW_freq_sup4_1year",0.000442933780453829,"FvFm_ED50",11
"(Intercept)",37.2885952464532,"FvFm_ED50",12
"MMM",0.05303385334082,"FvFm_ED50",12
"DHW_collection",0.0479578955604361,"FvFm_ED50",12
"TSA_DHW_stdev",0.0370448351305207,"FvFm_ED50",12
"Velocity_OM",0.0353132784068686,"FvFm_ED50",12
"Depth",0.0346864741688663,"FvFm_ED50",12
"DHW_freq_sup4",0.0299276102704169,"FvFm_ED50",12
"AR",0.0294997407931752,"FvFm_ED50",12
"Turbidity",-0.0137935403845227,"FvFm_ED50",12
"CF30a",-0.011462234986172,"FvFm_ED50",12
"ROTC_ss",0.00866597190185759,"FvFm_ED50",12
"Health.score",0.00841265621906868,"FvFm_ED50",12
"DHW_freq_sup4_1year",-0.00712109590280937,"FvFm_ED50",12
"(Intercept)",37.2727082279177,"FvFm_ED50",13
"MMM",0.0548221489983678,"FvFm_ED50",13
"DHW_collection",0.0505465869550828,"FvFm_ED50",13
"Velocity_OM",0.0382246499598176,"FvFm_ED50",13
"TSA_DHW_stdev",0.0370741072565998,"FvFm_ED50",13
"DHW_freq_sup4",0.0339970387220738,"FvFm_ED50",13
"Depth",0.032744061174671,"FvFm_ED50",13
"AR",0.0229387863867087,"FvFm_ED50",13
"Turbidity",-0.0172127376483844,"FvFm_ED50",13
"CF30a",-0.00862993536682464,"FvFm_ED50",13
"DHW_freq_sup4_1year",-0.00557259962049455,"FvFm_ED50",13
"ROTC_ss",0.00297657246077919,"FvFm_ED50",13
"Health.score",0.00201453600279925,"FvFm_ED50",13
"(Intercept)",37.3379471520316,"FvFm_ED50",14
"MMM",0.0776922619391825,"FvFm_ED50",14
"DHW_collection",0.0737802484860934,"FvFm_ED50",14
"Velocity_OM",0.0502408419710591,"FvFm_ED50",14
"DHW_freq_sup4",0.0481252218582733,"FvFm_ED50",14
"TSA_DHW_stdev",0.0436273189208603,"FvFm_ED50",14
"Depth",0.0420177613794247,"FvFm_ED50",14
"AR",0.0337073101628196,"FvFm_ED50",14
"CF30a",-0.0232612346862579,"FvFm_ED50",14
"Health.score",0.0197413051870338,"FvFm_ED50",14
"DHW_freq_sup4_1year",-0.0133680658345182,"FvFm_ED50",14
"Turbidity",-0.0133520638620251,"FvFm_ED50",14
"ROTC_ss",-0.00977652618893953,"FvFm_ED50",14
"(Intercept)",37.2475274976611,"FvFm_ED50",15
"MMM",0.0770740329096101,"FvFm_ED50",15
"DHW_collection",0.0706136887752092,"FvFm_ED50",15
"Velocity_OM",0.0445048690158044,"FvFm_ED50",15
"AR",0.0444041610732288,"FvFm_ED50",15
"DHW_freq_sup4",0.038142081957271,"FvFm_ED50",15
"TSA_DHW_stdev",0.0339776548094636,"FvFm_ED50",15
"Depth",0.0330819017083343,"FvFm_ED50",15
"CF30a",-0.0226445880746682,"FvFm_ED50",15
"Turbidity",-0.0133692881697346,"FvFm_ED50",15
"ROTC_ss",0.00955520636592059,"FvFm_ED50",15
"DHW_freq_sup4_1year",-0.00631740988490571,"FvFm_ED50",15
"Health.score",0.00420800617295852,"FvFm_ED50",15
"(Intercept)",37.3039217304035,"FvFm_ED50",16
"MMM",0.043520768750533,"FvFm_ED50",16
"DHW_collection",0.0396019744832019,"FvFm_ED50",16
"TSA_DHW_stdev",0.0285684204151301,"FvFm_ED50",16
"Depth",0.0263033885601104,"FvFm_ED50",16
"AR",0.0244239874457621,"FvFm_ED50",16
"Velocity_OM",0.022230438018979,"FvFm_ED50",16
"DHW_freq_sup4",0.0202686993670275,"FvFm_ED50",16
"CF30a",-0.00905047383938431,"FvFm_ED50",16
"Turbidity",-0.00786426348132609,"FvFm_ED50",16
"Health.score",0.00549017910980478,"FvFm_ED50",16
"ROTC_ss",0.0036424450626157,"FvFm_ED50",16
"DHW_freq_sup4_1year",-0.00123599722397105,"FvFm_ED50",16
"(Intercept)",37.2646447762796,"FvFm_ED50",17
"MMM",0.0713078170579628,"FvFm_ED50",17
"DHW_collection",0.071090845335708,"FvFm_ED50",17
"Velocity_OM",0.0476557081024927,"FvFm_ED50",17
"DHW_freq_sup4",0.046163789784979,"FvFm_ED50",17
"Depth",0.0404126386910688,"FvFm_ED50",17
"TSA_DHW_stdev",0.0400828497511481,"FvFm_ED50",17
"AR",0.0344659575315801,"FvFm_ED50",17
"CF30a",-0.0223211070895397,"FvFm_ED50",17
"Turbidity",-0.0222696750685227,"FvFm_ED50",17
"Health.score",0.0103482107344361,"FvFm_ED50",17
"ROTC_ss",0.00397171251156554,"FvFm_ED50",17
"DHW_freq_sup4_1year",-0.0027825893565094,"FvFm_ED50",17
"(Intercept)",37.2762257540654,"FvFm_ED50",18
"MMM",0.0768897658867235,"FvFm_ED50",18
"DHW_collection",0.0724303043575267,"FvFm_ED50",18
"DHW_freq_sup4",0.0496431849851436,"FvFm_ED50",18
"Velocity_OM",0.047274000020405,"FvFm_ED50",18
"AR",0.0398991947082296,"FvFm_ED50",18
"Depth",0.0393386871526115,"FvFm_ED50",18
"TSA_DHW_stdev",0.0360241723993178,"FvFm_ED50",18
"CF30a",-0.0283669036183521,"FvFm_ED50",18
"DHW_freq_sup4_1year",-0.0130580328143907,"FvFm_ED50",18
"Turbidity",-0.0112849176567856,"FvFm_ED50",18
"ROTC_ss",0.00597724758634841,"FvFm_ED50",18
"Health.score",0.00131626510089619,"FvFm_ED50",18
"(Intercept)",37.2453168873551,"FvFm_ED50",19
"MMM",0.0503496251343752,"FvFm_ED50",19
"DHW_collection",0.0471815235939954,"FvFm_ED50",19
"AR",0.0303786850396301,"FvFm_ED50",19
"TSA_DHW_stdev",0.028746750326532,"FvFm_ED50",19
"Depth",0.0275603549284813,"FvFm_ED50",19
"Velocity_OM",0.02379161643341,"FvFm_ED50",19
"DHW_freq_sup4",0.0214769044059458,"FvFm_ED50",19
"Turbidity",-0.0111782747820257,"FvFm_ED50",19
"CF30a",-0.00995464514204666,"FvFm_ED50",19
"Health.score",0.00920325769900855,"FvFm_ED50",19
"ROTC_ss",0.00667579952318986,"FvFm_ED50",19
"DHW_freq_sup4_1year",-0.00110407910432537,"FvFm_ED50",19
"(Intercept)",37.2918826197487,"FvFm_ED50",20
"MMM",0.0464773585226839,"FvFm_ED50",20
"DHW_collection",0.0458137565017415,"FvFm_ED50",20
"TSA_DHW_stdev",0.0297498404841926,"FvFm_ED50",20
"Velocity_OM",0.0282458844897165,"FvFm_ED50",20
"DHW_freq_sup4",0.0278327005203028,"FvFm_ED50",20
"AR",0.0261631888516713,"FvFm_ED50",20
"Depth",0.0174323277144477,"FvFm_ED50",20
"Turbidity",-0.0150915176284662,"FvFm_ED50",20
"CF30a",-0.0147927758440038,"FvFm_ED50",20
"ROTC_ss",0.00782107204802617,"FvFm_ED50",20
"Health.score",-0.00336282598508239,"FvFm_ED50",20
"DHW_freq_sup4_1year",-0.00191972999135163,"FvFm_ED50",20
"(Intercept)",37.3197728900609,"FvFm_ED50",21
"MMM",0.121611686093519,"FvFm_ED50",21
"DHW_collection",0.101443536051268,"FvFm_ED50",21
"Velocity_OM",0.0837868315477827,"FvFm_ED50",21
"DHW_freq_sup4",0.07082610595369,"FvFm_ED50",21
"AR",0.0679902413884668,"FvFm_ED50",21
"TSA_DHW_stdev",0.0458647501430765,"FvFm_ED50",21
"Depth",0.0456599830518132,"FvFm_ED50",21
"DHW_freq_sup4_1year",-0.0423191572538218,"FvFm_ED50",21
"CF30a",-0.035505718278691,"FvFm_ED50",21
"Health.score",0.0334068364809066,"FvFm_ED50",21
"Turbidity",-0.0152794182538603,"FvFm_ED50",21
"ROTC_ss",-0.00729664676458766,"FvFm_ED50",21
"(Intercept)",37.2657727592701,"FvFm_ED50",22
"MMM",0.116140097610572,"FvFm_ED50",22
"DHW_freq_sup4",0.111352606941311,"FvFm_ED50",22
"DHW_collection",0.100193449430782,"FvFm_ED50",22
"Velocity_OM",0.0989701898159722,"FvFm_ED50",22
"DHW_freq_sup4_1year",-0.0513537952021254,"FvFm_ED50",22
"Depth",0.047536835551738,"FvFm_ED50",22
"CF30a",-0.0455959925705482,"FvFm_ED50",22
"AR",0.0436631527085282,"FvFm_ED50",22
"TSA_DHW_stdev",0.0340397628872385,"FvFm_ED50",22
"Turbidity",-0.0127121419144082,"FvFm_ED50",22
"Health.score",0.0107971053241364,"FvFm_ED50",22
"ROTC_ss",0.00217604047743649,"FvFm_ED50",22
"(Intercept)",37.2498463114147,"FvFm_ED50",23
"MMM",0.0547834237411471,"FvFm_ED50",23
"DHW_collection",0.0544451489160725,"FvFm_ED50",23
"Velocity_OM",0.0363453329185284,"FvFm_ED50",23
"TSA_DHW_stdev",0.0356935179691768,"FvFm_ED50",23
"Depth",0.0319315767257882,"FvFm_ED50",23
"DHW_freq_sup4",0.0284917378201942,"FvFm_ED50",23
"AR",0.0260485506006825,"FvFm_ED50",23
"Turbidity",-0.0246535956849845,"FvFm_ED50",23
"CF30a",-0.0137899555260311,"FvFm_ED50",23
"Health.score",-0.00508775454680151,"FvFm_ED50",23
"ROTC_ss",0.00375002063617705,"FvFm_ED50",23
"DHW_freq_sup4_1year",-0.00258149944856731,"FvFm_ED50",23
"(Intercept)",37.281404484162,"FvFm_ED50",24
"MMM",0.074916343481306,"FvFm_ED50",24
"DHW_collection",0.0690077109673382,"FvFm_ED50",24
"Depth",0.046034908797032,"FvFm_ED50",24
"Velocity_OM",0.044373270843244,"FvFm_ED50",24
"DHW_freq_sup4",0.0429847741060202,"FvFm_ED50",24
"AR",0.0428497585540565,"FvFm_ED50",24
"TSA_DHW_stdev",0.0351904527502314,"FvFm_ED50",24
"Health.score",0.0276496264163859,"FvFm_ED50",24
"CF30a",-0.0273189926478353,"FvFm_ED50",24
"DHW_freq_sup4_1year",-0.010647940166128,"FvFm_ED50",24
"Turbidity",-0.00982358118718153,"FvFm_ED50",24
"ROTC_ss",0.00136488929153883,"FvFm_ED50",24
"(Intercept)",37.2523926025677,"FvFm_ED50",25
"MMM",0.0486191313572666,"FvFm_ED50",25
"DHW_collection",0.0458901294661592,"FvFm_ED50",25
"Velocity_OM",0.0311532360737972,"FvFm_ED50",25
"TSA_DHW_stdev",0.0308695426908553,"FvFm_ED50",25
"Depth",0.0285938847916121,"FvFm_ED50",25
"AR",0.0260757090487841,"FvFm_ED50",25
"DHW_freq_sup4",0.0241507363365417,"FvFm_ED50",25
"Turbidity",-0.0190723931065113,"FvFm_ED50",25
"CF30a",-0.0117308236922295,"FvFm_ED50",25
"ROTC_ss",0.00818313524463359,"FvFm_ED50",25
"DHW_freq_sup4_1year",-0.00470828851674905,"FvFm_ED50",25
"Health.score",0.00396901893545524,"FvFm_ED50",25
"(Intercept)",37.271060428542,"FvFm_ED50",26
"MMM",0.055232037638515,"FvFm_ED50",26
"DHW_collection",0.0521434604358212,"FvFm_ED50",26
"AR",0.0362386608022252,"FvFm_ED50",26
"TSA_DHW_stdev",0.0266412992239693,"FvFm_ED50",26
"Velocity_OM",0.0265650095348945,"FvFm_ED50",26
"DHW_freq_sup4",0.0243196402815093,"FvFm_ED50",26
"Depth",0.0233265543775108,"FvFm_ED50",26
"Turbidity",-0.015678625741366,"FvFm_ED50",26
"CF30a",-0.0156462780836823,"FvFm_ED50",26
"ROTC_ss",0.0126278855928512,"FvFm_ED50",26
"DHW_freq_sup4_1year",-0.00376894070698315,"FvFm_ED50",26
"Health.score",-0.00186252025123376,"FvFm_ED50",26
"(Intercept)",37.2839590767892,"FvFm_ED50",27
"MMM",0.0737184340281245,"FvFm_ED50",27
"DHW_collection",0.0594574256695427,"FvFm_ED50",27
"TSA_DHW_stdev",0.045102517344738,"FvFm_ED50",27
"AR",0.0425542364195225,"FvFm_ED50",27
"Velocity_OM",0.0378909249820831,"FvFm_ED50",27
"Depth",0.0371144507891249,"FvFm_ED50",27
"DHW_freq_sup4",0.0327736202056374,"FvFm_ED50",27
"Health.score",0.0258185888132074,"FvFm_ED50",27
"DHW_freq_sup4_1year",-0.0182511016077675,"FvFm_ED50",27
"CF30a",-0.0115862743358675,"FvFm_ED50",27
"Turbidity",-0.00691959037228741,"FvFm_ED50",27
"ROTC_ss",0.00251579696350925,"FvFm_ED50",27
"(Intercept)",37.2908278230294,"FvFm_ED50",28
"MMM",0.0611793650036097,"FvFm_ED50",28
"DHW_collection",0.0561138140538348,"FvFm_ED50",28
"Depth",0.0484626181867309,"FvFm_ED50",28
"Velocity_OM",0.0386009802123126,"FvFm_ED50",28
"TSA_DHW_stdev",0.0362014308314669,"FvFm_ED50",28
"AR",0.0316018953281811,"FvFm_ED50",28
"DHW_freq_sup4",0.031048436676573,"FvFm_ED50",28
"Turbidity",-0.0192406890770101,"FvFm_ED50",28
"CF30a",-0.0153093326611984,"FvFm_ED50",28
"DHW_freq_sup4_1year",-0.0126522061623315,"FvFm_ED50",28
"ROTC_ss",0.00608242627653587,"FvFm_ED50",28
"Health.score",-0.00112429846098758,"FvFm_ED50",28
"(Intercept)",37.3170528891581,"FvFm_ED50",29
"MMM",0.0968031173662941,"FvFm_ED50",29
"DHW_collection",0.0880614809732481,"FvFm_ED50",29
"Velocity_OM",0.061461405799867,"FvFm_ED50",29
"Depth",0.0507377587623307,"FvFm_ED50",29
"DHW_freq_sup4",0.0493598569354214,"FvFm_ED50",29
"AR",0.0447891560695655,"FvFm_ED50",29
"TSA_DHW_stdev",0.0425832472206292,"FvFm_ED50",29
"CF30a",-0.0331072789608545,"FvFm_ED50",29
"DHW_freq_sup4_1year",-0.0314120501543666,"FvFm_ED50",29
"Health.score",0.0244372650839909,"FvFm_ED50",29
"ROTC_ss",-0.0176352286549679,"FvFm_ED50",29
"Turbidity",-0.0158951112070549,"FvFm_ED50",29
"(Intercept)",37.2561899458425,"FvFm_ED50",30
"MMM",0.0767749238217914,"FvFm_ED50",30
"DHW_collection",0.0738679083649671,"FvFm_ED50",30
"Depth",0.0507047153831064,"FvFm_ED50",30
"DHW_freq_sup4",0.04681301106346,"FvFm_ED50",30
"Velocity_OM",0.0424034327888975,"FvFm_ED50",30
"TSA_DHW_stdev",0.0370352051746622,"FvFm_ED50",30
"AR",0.0352013873033481,"FvFm_ED50",30
"CF30a",-0.0328458839252369,"FvFm_ED50",30
"Turbidity",-0.0205064824499309,"FvFm_ED50",30
"DHW_freq_sup4_1year",-0.01841839310694,"FvFm_ED50",30
"Health.score",0.0141255554738581,"FvFm_ED50",30
"ROTC_ss",-0.00098881014440175,"FvFm_ED50",30
"(Intercept)",37.2690279336168,"FvFm_ED50",31
"DHW_collection",0.056946137831033,"FvFm_ED50",31
"MMM",0.0564112094752992,"FvFm_ED50",31
"AR",0.0314403934010949,"FvFm_ED50",31
"Depth",0.0290421337195599,"FvFm_ED50",31
"Velocity_OM",0.0270824760531956,"FvFm_ED50",31
"TSA_DHW_stdev",0.0264078208794995,"FvFm_ED50",31
"DHW_freq_sup4",0.0258513215259987,"FvFm_ED50",31
"Turbidity",-0.0209302009327236,"FvFm_ED50",31
"CF30a",-0.0176051604144792,"FvFm_ED50",31
"ROTC_ss",0.00394742046744142,"FvFm_ED50",31
"DHW_freq_sup4_1year",-0.00222092962195291,"FvFm_ED50",31
"Health.score",-6.80805889729268e-05,"FvFm_ED50",31
"(Intercept)",37.2727762900429,"FvFm_ED50",32
"MMM",0.0599003888757852,"FvFm_ED50",32
"DHW_collection",0.0562499544631651,"FvFm_ED50",32
"Velocity_OM",0.0363715248170362,"FvFm_ED50",32
"Depth",0.0331067190469431,"FvFm_ED50",32
"AR",0.0324705324751602,"FvFm_ED50",32
"TSA_DHW_stdev",0.0301245954444458,"FvFm_ED50",32
"DHW_freq_sup4",0.0266108401981882,"FvFm_ED50",32
"CF30a",-0.0189004012261304,"FvFm_ED50",32
"Turbidity",-0.0145316307249704,"FvFm_ED50",32
"DHW_freq_sup4_1year",-0.00881183991488712,"FvFm_ED50",32
"ROTC_ss",0.00431642174623125,"FvFm_ED50",32
"Health.score",-0.00113942096394514,"FvFm_ED50",32
"(Intercept)",37.2736015506857,"FvFm_ED50",33
"MMM",0.101507465014035,"FvFm_ED50",33
"DHW_freq_sup4",0.0966091777054775,"FvFm_ED50",33
"DHW_collection",0.0922270618137829,"FvFm_ED50",33
"Velocity_OM",0.0830672994182248,"FvFm_ED50",33
"CF30a",-0.0397495229883451,"FvFm_ED50",33
"AR",0.0387414396818805,"FvFm_ED50",33
"TSA_DHW_stdev",0.0374225415311059,"FvFm_ED50",33
"Depth",0.0370744725741281,"FvFm_ED50",33
"DHW_freq_sup4_1year",-0.0345676430352377,"FvFm_ED50",33
"Health.score",0.0295341498972058,"FvFm_ED50",33
"Turbidity",-0.0200060356675521,"FvFm_ED50",33
"ROTC_ss",0.00184265298641988,"FvFm_ED50",33
"(Intercept)",37.2632254780795,"FvFm_ED50",34
"MMM",0.0817320160705265,"FvFm_ED50",34
"DHW_collection",0.0780149099722111,"FvFm_ED50",34
"Depth",0.0508410156907174,"FvFm_ED50",34
"Velocity_OM",0.0494653641043257,"FvFm_ED50",34
"AR",0.0468205486755072,"FvFm_ED50",34
"TSA_DHW_stdev",0.0360455122952061,"FvFm_ED50",34
"DHW_freq_sup4",0.0332931868112326,"FvFm_ED50",34
"CF30a",-0.027607477403815,"FvFm_ED50",34
"Turbidity",-0.0136908262043119,"FvFm_ED50",34
"Health.score",0.012540752284701,"FvFm_ED50",34
"ROTC_ss",0.00555619153168632,"FvFm_ED50",34
"DHW_freq_sup4_1year",-0.00496320361814748,"FvFm_ED50",34
"(Intercept)",37.305680581661,"FvFm_ED50",35
"MMM",0.113141452809177,"FvFm_ED50",35
"DHW_collection",0.101219398618836,"FvFm_ED50",35
"Velocity_OM",0.0857454125479614,"FvFm_ED50",35
"DHW_freq_sup4",0.0826725875668844,"FvFm_ED50",35
"AR",0.0514535325208869,"FvFm_ED50",35
"Health.score",0.0373545159431201,"FvFm_ED50",35
"CF30a",-0.0367951088717201,"FvFm_ED50",35
"Depth",0.0355085516620189,"FvFm_ED50",35
"DHW_freq_sup4_1year",-0.0286601287547523,"FvFm_ED50",35
"TSA_DHW_stdev",0.0256352600926906,"FvFm_ED50",35
"Turbidity",-0.0176923599539176,"FvFm_ED50",35
"ROTC_ss",-0.00110843230804634,"FvFm_ED50",35
"(Intercept)",37.2780467674179,"FvFm_ED50",36
"DHW_collection",0.0488717606913234,"FvFm_ED50",36
"MMM",0.047134232166562,"FvFm_ED50",36
"Depth",0.0376379277295413,"FvFm_ED50",36
"TSA_DHW_stdev",0.0290254083067906,"FvFm_ED50",36
"DHW_freq_sup4",0.0285620982758211,"FvFm_ED50",36
"Velocity_OM",0.0231339091262095,"FvFm_ED50",36
"AR",0.0229655047294106,"FvFm_ED50",36
"Turbidity",-0.020700124682291,"FvFm_ED50",36
"CF30a",-0.0162090020359022,"FvFm_ED50",36
"DHW_freq_sup4_1year",-0.0033139545276358,"FvFm_ED50",36
"ROTC_ss",0.00308512276741021,"FvFm_ED50",36
"Health.score",0.00103341525975613,"FvFm_ED50",36
"(Intercept)",37.2562475242744,"FvFm_ED50",37
"DHW_collection",0.0860146078422385,"FvFm_ED50",37
"MMM",0.0828751250701222,"FvFm_ED50",37
"Velocity_OM",0.0582999824615161,"FvFm_ED50",37
"DHW_freq_sup4",0.0426250002719408,"FvFm_ED50",37
"Depth",0.0356261070973802,"FvFm_ED50",37
"TSA_DHW_stdev",0.0345417881991801,"FvFm_ED50",37
"AR",0.0343642847191516,"FvFm_ED50",37
"Turbidity",-0.0320727885854525,"FvFm_ED50",37
"CF30a",-0.0240644217742544,"FvFm_ED50",37
"ROTC_ss",-0.0162688266980165,"FvFm_ED50",37
"DHW_freq_sup4_1year",-0.0119369240151481,"FvFm_ED50",37
"Health.score",0.00213079229943578,"FvFm_ED50",37
"(Intercept)",37.3134994813824,"FvFm_ED50",38
"MMM",0.0517253295799114,"FvFm_ED50",38
"DHW_collection",0.0464880050148796,"FvFm_ED50",38
"TSA_DHW_stdev",0.0317873376320851,"FvFm_ED50",38
"Depth",0.0316165853107647,"FvFm_ED50",38
"Velocity_OM",0.0286057278226417,"FvFm_ED50",38
"DHW_freq_sup4",0.0270529857515695,"FvFm_ED50",38
"AR",0.0258803426743743,"FvFm_ED50",38
"CF30a",-0.0116731142091617,"FvFm_ED50",38
"Turbidity",-0.0115595523837156,"FvFm_ED50",38
"Health.score",0.00520027400419878,"FvFm_ED50",38
"DHW_freq_sup4_1year",-0.00436695162991923,"FvFm_ED50",38
"ROTC_ss",0.00278505302316605,"FvFm_ED50",38
"(Intercept)",37.2731807280977,"FvFm_ED50",39
"MMM",0.0743781394573321,"FvFm_ED50",39
"DHW_collection",0.0710637909598908,"FvFm_ED50",39
"Velocity_OM",0.0469099224413225,"FvFm_ED50",39
"TSA_DHW_stdev",0.0407329600496009,"FvFm_ED50",39
"AR",0.0375638713996498,"FvFm_ED50",39
"Depth",0.0375422866140502,"FvFm_ED50",39
"DHW_freq_sup4",0.0325483411197492,"FvFm_ED50",39
"Turbidity",-0.0202042562907858,"FvFm_ED50",39
"CF30a",-0.0158014788814415,"FvFm_ED50",39
"Health.score",-0.00361983373135184,"FvFm_ED50",39
"DHW_freq_sup4_1year",-0.00360411521273516,"FvFm_ED50",39
"ROTC_ss",6.57504766409986e-05,"FvFm_ED50",39
"(Intercept)",37.2375800167324,"FvFm_ED50",40
"DHW_collection",0.086746651627016,"FvFm_ED50",40
"MMM",0.0855152675000728,"FvFm_ED50",40
"Velocity_OM",0.0627275166205832,"FvFm_ED50",40
"DHW_freq_sup4",0.055750633847437,"FvFm_ED50",40
"Depth",0.0361556754813999,"FvFm_ED50",40
"AR",0.0336808471026942,"FvFm_ED50",40
"Turbidity",-0.0299049252515764,"FvFm_ED50",40
"CF30a",-0.0287252807425047,"FvFm_ED50",40
"TSA_DHW_stdev",0.0275313143188306,"FvFm_ED50",40
"Health.score",-0.0141611679139622,"FvFm_ED50",40
"ROTC_ss",-0.00749390800851568,"FvFm_ED50",40
"DHW_freq_sup4_1year",-0.0069912463603777,"FvFm_ED50",40
"(Intercept)",37.3100820642557,"FvFm_ED50",41
"DHW_collection",0.0380440619577196,"FvFm_ED50",41
"MMM",0.0371996589649683,"FvFm_ED50",41
"DHW_freq_sup4",0.0263016081254726,"FvFm_ED50",41
"TSA_DHW_stdev",0.0259529069429344,"FvFm_ED50",41
"Depth",0.0234148101197021,"FvFm_ED50",41
"Velocity_OM",0.0206749439022887,"FvFm_ED50",41
"AR",0.0196655767683998,"FvFm_ED50",41
"Turbidity",-0.01225159734976,"FvFm_ED50",41
"CF30a",-0.0098290729427348,"FvFm_ED50",41
"ROTC_ss",0.00648908080102407,"FvFm_ED50",41
"Health.score",0.00344382772629255,"FvFm_ED50",41
"DHW_freq_sup4_1year",0.00092354662390921,"FvFm_ED50",41
"(Intercept)",37.3411256663305,"FvFm_ED50",42
"MMM",0.0563948194982758,"FvFm_ED50",42
"DHW_collection",0.0517356854154198,"FvFm_ED50",42
"Velocity_OM",0.0379857231688659,"FvFm_ED50",42
"TSA_DHW_stdev",0.0354133116001692,"FvFm_ED50",42
"Depth",0.0329390291168166,"FvFm_ED50",42
"AR",0.0302204778886151,"FvFm_ED50",42
"DHW_freq_sup4",0.0232670075250547,"FvFm_ED50",42
"Turbidity",-0.0173256325826622,"FvFm_ED50",42
"CF30a",-0.012599513626431,"FvFm_ED50",42
"DHW_freq_sup4_1year",-0.0101991303160646,"FvFm_ED50",42
"Health.score",0.00550833198232895,"FvFm_ED50",42
"ROTC_ss",0.00103986105136509,"FvFm_ED50",42
"(Intercept)",37.2774713787748,"FvFm_ED50",43
"MMM",0.10972519596883,"FvFm_ED50",43
"DHW_freq_sup4",0.0905091547817794,"FvFm_ED50",43
"DHW_collection",0.090165904514221,"FvFm_ED50",43
"Velocity_OM",0.0617374005470154,"FvFm_ED50",43
"Depth",0.0565659221927207,"FvFm_ED50",43
"DHW_freq_sup4_1year",-0.0534027248979446,"FvFm_ED50",43
"AR",0.0526177744674838,"FvFm_ED50",43
"TSA_DHW_stdev",0.0375668150890741,"FvFm_ED50",43
"Turbidity",-0.0316013525888341,"FvFm_ED50",43
"CF30a",-0.0194865454641511,"FvFm_ED50",43
"ROTC_ss",0.00594224801515911,"FvFm_ED50",43
"Health.score",-0.00185212264271642,"FvFm_ED50",43
"(Intercept)",37.2653222763619,"FvFm_ED50",44
"MMM",0.0796803740258463,"FvFm_ED50",44
"DHW_collection",0.0776454691989683,"FvFm_ED50",44
"Velocity_OM",0.0661920799196452,"FvFm_ED50",44
"DHW_freq_sup4",0.0498749472961563,"FvFm_ED50",44
"Depth",0.0443622619927665,"FvFm_ED50",44
"TSA_DHW_stdev",0.0421714804598987,"FvFm_ED50",44
"AR",0.0369339125819534,"FvFm_ED50",44
"Turbidity",-0.021938149852724,"FvFm_ED50",44
"CF30a",-0.0210164650255486,"FvFm_ED50",44
"DHW_freq_sup4_1year",-0.0131196810066637,"FvFm_ED50",44
"ROTC_ss",0.00682846869891701,"FvFm_ED50",44
"Health.score",0.00591106411063234,"FvFm_ED50",44
"(Intercept)",37.2855917701806,"FvFm_ED50",45
"DHW_collection",0.0682167797146797,"FvFm_ED50",45
