"MMM","lambda","metric","Coeff","Trait_metric"
0.22041891281965,0.0251188643150958,"DHW_collection",0.226527475615777,"FvFm_ED50"
0.214485383918284,0.0199526231496888,"DHW_collection",0.240394017194336,"FvFm_ED50"
0.204392661823671,0.0158489319246111,"DHW_collection",0.255710583860921,"FvFm_ED50"
0.190703182874768,0.0125892541179417,"DHW_collection",0.272242350990082,"FvFm_ED50"
0.173548086733592,0.01,"DHW_collection",0.290013006896718,"FvFm_ED50"
0.153343743660316,0.00794328234724281,"DHW_collection",0.308937001582646,"FvFm_ED50"
0.130971500677252,0.00630957344480193,"DHW_collection",0.328586963895218,"FvFm_ED50"
0.107238407942879,0.00501187233627272,"DHW_collection",0.348565204611144,"FvFm_ED50"
0.0829564602541247,0.00398107170553497,"DHW_collection",0.36845392738948,"FvFm_ED50"
0.0589061769944349,0.00316227766016838,"DHW_collection",0.387822964679533,"FvFm_ED50"
0.0360568755843137,0.00251188643150958,"DHW_collection",0.406035956018921,"FvFm_ED50"
0.0145273526502099,0.00199526231496888,"DHW_collection",0.423093590460683,"FvFm_ED50"
-0.00461121975121037,0.00158489319246111,"DHW_collection",0.438213597401214,"FvFm_ED50"
-0.0218945964433745,0.00125892541179417,"DHW_collection",0.451834965472281,"FvFm_ED50"
-0.0367204753905532,0.001,"DHW_collection",0.463526611612426,"FvFm_ED50"
-0.0496318121021986,0.000794328234724281,"DHW_collection",0.473704607348356,"FvFm_ED50"
-0.0604300398323091,0.000630957344480193,"DHW_collection",0.482232156656064,"FvFm_ED50"
-0.069323821594019,0.000501187233627271,"DHW_collection",0.489259873920764,"FvFm_ED50"
-0.076761307303058,0.000398107170553497,"DHW_collection",0.49513325167977,"FvFm_ED50"
-0.0828206815633971,0.000316227766016838,"DHW_collection",0.499922079957841,"FvFm_ED50"
-0.0878716509871663,0.000251188643150958,"DHW_collection",0.503912485604009,"FvFm_ED50"
-0.0919535185467329,0.000199526231496888,"DHW_collection",0.507140517247963,"FvFm_ED50"
-0.0948355520494965,0.000158489319246111,"DHW_collection",0.509426526999265,"FvFm_ED50"
-0.0974276241365959,0.000125892541179417,"DHW_collection",0.511474348222245,"FvFm_ED50"
-0.0994310058347415,1e-04,"DHW_collection",0.513055044482246,"FvFm_ED50"
-0.100002154989502,7.94328234724281e-05,"DHW_collection",0.513508366747647,"FvFm_ED50"
-0.102886944029118,6.30957344480193e-05,"DHW_collection",0.515770246077347,"FvFm_ED50"
-0.103448795253685,5.01187233627271e-05,"DHW_collection",0.516210285825383,"FvFm_ED50"
-0.104011779321126,3.98107170553497e-05,"DHW_collection",0.516655122986178,"FvFm_ED50"
-0.10457712337341,3.16227766016838e-05,"DHW_collection",0.517102576214126,"FvFm_ED50"
-0.105144046901593,2.51188643150958e-05,"DHW_collection",0.517550476029094,"FvFm_ED50"
-0.105711006955286,1.99526231496888e-05,"DHW_collection",0.517997016311767,"FvFm_ED50"
-0.106276273454888,1.58489319246111e-05,"DHW_collection",0.518440782703699,"FvFm_ED50"
-0.106838190178362,1.25892541179417e-05,"DHW_collection",0.518880713797573,"FvFm_ED50"
-0.107395285928476,1e-05,"DHW_collection",0.519316040956511,"FvFm_ED50"
-0.107946311419505,7.94328234724282e-06,"DHW_collection",0.519746225896707,"FvFm_ED50"
-0.108490239284147,6.30957344480192e-06,"DHW_collection",0.520170904719943,"FvFm_ED50"
-0.109026246701588,5.01187233627271e-06,"DHW_collection",0.52058984151932,"FvFm_ED50"
-0.10955369102436,3.98107170553497e-06,"DHW_collection",0.521002891820244,"FvFm_ED50"
-0.110072083871804,3.16227766016838e-06,"DHW_collection",0.521409974815378,"FvFm_ED50"
-0.11058106644438,2.51188643150958e-06,"DHW_collection",0.521811052896867,"FvFm_ED50"
-0.111080387306903,1.99526231496887e-06,"DHW_collection",0.52220611696167,"FvFm_ED50"
-0.11156988306519,1.58489319246111e-06,"DHW_collection",0.522595176129768,"FvFm_ED50"
-0.112049461926879,1.25892541179417e-06,"DHW_collection",0.522978250744592,"FvFm_ED50"
-0.11251908992527,1e-06,"DHW_collection",0.523355367757298,"FvFm_ED50"
-0.112978779497313,7.94328234724282e-07,"DHW_collection",0.523726557803634,"FvFm_ED50"
-0.113428580086781,6.30957344480192e-07,"DHW_collection",0.524091853454649,"FvFm_ED50"
-0.113868570458219,5.01187233627271e-07,"DHW_collection",0.524451288260145,"FvFm_ED50"
-0.114298852437935,3.98107170553497e-07,"DHW_collection",0.524804896310245,"FvFm_ED50"
-0.114719545834596,3.16227766016838e-07,"DHW_collection",0.525152712121002,"FvFm_ED50"
-0.115130784328458,2.51188643150957e-07,"DHW_collection",0.525494770709687,"FvFm_ED50"
-0.115532712151998,1.99526231496887e-07,"DHW_collection",0.525831107768946,"FvFm_ED50"
-0.115925481414725,1.58489319246111e-07,"DHW_collection",0.526161759880285,"FvFm_ED50"
-0.116309249950827,1.25892541179417e-07,"DHW_collection",0.526486764729355,"FvFm_ED50"
-0.116684179590168,1e-07,"DHW_collection",0.526806161300825,"FvFm_ED50"
-0.117050434771528,7.94328234724279e-08,"DHW_collection",0.527119990040995,"FvFm_ED50"
-0.117408181432101,6.30957344480192e-08,"DHW_collection",0.527428292983119,"FvFm_ED50"
-0.11775758611977,5.01187233627271e-08,"DHW_collection",0.527731113834842,"FvFm_ED50"
-0.118098815284883,3.98107170553497e-08,"DHW_collection",0.528028498029735,"FvFm_ED50"
-0.118432034716566,3.16227766016838e-08,"DHW_collection",0.528320492746428,"FvFm_ED50"
-0.118757409095386,2.51188643150957e-08,"DHW_collection",0.528607146899524,"FvFm_ED50"
-0.119075101639637,1.99526231496887e-08,"DHW_collection",0.528888511106639,"FvFm_ED50"
-0.119385273826965,1.58489319246111e-08,"DHW_collection",0.529164637635806,"FvFm_ED50"
-0.119688085176612,1.25892541179417e-08,"DHW_collection",0.529435580337165,"FvFm_ED50"
-0.11998369308045,1e-08,"DHW_collection",0.529701394562452,"FvFm_ED50"
-0.120272252673303,7.94328234724279e-09,"DHW_collection",0.529962137075361,"FvFm_ED50"
-0.120553916734905,6.30957344480192e-09,"DHW_collection",0.530217865955445,"FvFm_ED50"
-0.120828835617356,5.01187233627271e-09,"DHW_collection",0.530468640497766,"FvFm_ED50"
-0.12109715719315,3.98107170553497e-09,"DHW_collection",0.530714521110172,"FvFm_ED50"
-0.121359026819803,3.16227766016838e-09,"DHW_collection",0.530955569209724,"FvFm_ED50"
-0.121614587317888,2.51188643150957e-09,"DHW_collection",0.531191847119512,"FvFm_ED50"
-0.121863978959922,1.99526231496887e-09,"DHW_collection",0.531423417966841,"FvFm_ED50"
-0.122107339468035,1.58489319246111e-09,"DHW_collection",0.531650345583566,"FvFm_ED50"
-0.122344804018755,1.25892541179417e-09,"DHW_collection",0.531872694409175,"FvFm_ED50"
-0.122576505253572,1e-09,"DHW_collection",0.532090529397057,"FvFm_ED50"
0.000329902509599112,1000,"Depth",0.000167340427050012,"FvFm_ED50"
0.000415035786869978,794.328234724281,"Depth",0.000210532942508825,"FvFm_ED50"
0.000522045224867089,630.957344480193,"Depth",0.000264829780864101,"FvFm_ED50"
0.000656498205498783,501.187233627273,"Depth",0.000333060092125684,"FvFm_ED50"
0.000825347723180579,398.107170553497,"Depth",0.000418758957912587,"FvFm_ED50"
0.00103725919108198,316.227766016838,"Depth",0.000526334953009085,"FvFm_ED50"
0.00130300389671038,251.188643150958,"Depth",0.000661272497920612,"FvFm_ED50"
0.00163592649498369,199.526231496888,"Depth",0.000830372536103275,"FvFm_ED50"
0.00205249111353377,158.489319246111,"Depth",0.00104203832466994,"FvFm_ED50"
0.00257290347448115,125.892541179417,"Depth",0.00130659796575804,"FvFm_ED50"
0.00322179653433381,100,"Depth",0.00163666852696272,"FvFm_ED50"
0.00402894792200898,79.4328234724281,"Depth",0.00204754102850122,"FvFm_ED50"
0.00502997054657744,63.0957344480193,"Depth",0.00255756134481563,"FvFm_ED50"
0.00626687845885158,50.1187233627272,"Depth",0.00318845943923429,"FvFm_ED50"
0.00778837866564937,39.8107170553497,"Depth",0.00396555287614128,"FvFm_ED50"
0.00964967890588645,31.6227766016838,"Depth",0.00491771714884952,"FvFm_ED50"
0.0119115416826034,25.1188643150958,"Depth",0.00607697906844076,"FvFm_ED50"
0.014638277872192,19.9526231496888,"Depth",0.00747755925323418,"FvFm_ED50"
0.0178943986515816,15.8489319246111,"Depth",0.00915420740199357,"FvFm_ED50"
0.0217397503505412,12.5892541179417,"Depth",0.0111395543467552,"FvFm_ED50"
0.0262233029977023,10,"Depth",0.0134607343596542,"FvFm_ED50"
0.0313761134903468,7.94328234724281,"Depth",0.0161351009335338,"FvFm_ED50"
0.0372046161670472,6.30957344480193,"Depth",0.0191657047211028,"FvFm_ED50"
0.0436858059978114,5.01187233627272,"Depth",0.0225371729124232,"FvFm_ED50"
0.0507660084544114,3.98107170553497,"Depth",0.0262129144529639,"FvFm_ED50"
0.0583644467141498,3.16227766016838,"Depth",0.0301345313988627,"FvFm_ED50"
0.0663799159359515,2.51188643150958,"Depth",0.0342239368761133,"FvFm_ED50"
0.0747073918478951,1.99526231496888,"Depth",0.0383858066205564,"FvFm_ED50"
0.0832463366726163,1.58489319246111,"Depth",0.0425172160445687,"FvFm_ED50"
0.09191460631884,1.25892541179417,"Depth",0.0465131559938821,"FvFm_ED50"
0.100651554748248,1,"Depth",0.0502643851275398,"FvFm_ED50"
0.10944077024059,0.794328234724281,"Depth",0.0536888801105182,"FvFm_ED50"
0.118284894927478,0.630957344480193,"Depth",0.0566961998569044,"FvFm_ED50"
0.127206068031659,0.501187233627272,"Depth",0.0592478630295627,"FvFm_ED50"
0.136224822955577,0.398107170553497,"Depth",0.0613048111941973,"FvFm_ED50"
0.145471366898988,0.316227766016838,"Depth",0.0628281316250727,"FvFm_ED50"
0.154927326444134,0.251188643150958,"Depth",0.0638556339436671,"FvFm_ED50"
0.164581754960051,0.199526231496888,"Depth",0.0644226953117703,"FvFm_ED50"
0.174358112151444,0.158489319246111,"Depth",0.064584716801728,"FvFm_ED50"
0.184095878086094,0.125892541179417,"Depth",0.0644131028927733,"FvFm_ED50"
0.193538393779502,0.1,"Depth",0.0639915335339496,"FvFm_ED50"
0.202332515008267,0.0794328234724281,"Depth",0.0634119931794779,"FvFm_ED50"
0.210094926465741,0.0630957344480193,"Depth",0.0627779318946185,"FvFm_ED50"
0.216191835974,0.0501187233627272,"Depth",0.062175257623886,"FvFm_ED50"
0.220194748914477,0.0398107170553497,"Depth",0.0616919734482153,"FvFm_ED50"
0.221652139462263,0.0316227766016838,"Depth",0.0614023906297502,"FvFm_ED50"
0.22041891281965,0.0251188643150958,"Depth",0.0613304882408297,"FvFm_ED50"
0.214485383918284,0.0199526231496888,"Depth",0.0617330195835738,"FvFm_ED50"
0.204392661823671,0.0158489319246111,"Depth",0.0624583347301481,"FvFm_ED50"
0.190703182874768,0.0125892541179417,"Depth",0.0634496758734723,"FvFm_ED50"
0.173548086733592,0.01,"Depth",0.064697450029464,"FvFm_ED50"
0.153343743660316,0.00794328234724281,"Depth",0.0661542440219295,"FvFm_ED50"
0.130971500677252,0.00630957344480193,"Depth",0.0677425905488286,"FvFm_ED50"
0.107238407942879,0.00501187233627272,"Depth",0.0693979456371692,"FvFm_ED50"
0.0829564602541247,0.00398107170553497,"Depth",0.0710582831023013,"FvFm_ED50"
0.0589061769944349,0.00316227766016838,"Depth",0.072668418402812,"FvFm_ED50"
0.0360568755843137,0.00251188643150958,"Depth",0.0741696308750738,"FvFm_ED50"
0.0145273526502099,0.00199526231496888,"Depth",0.0755565580720087,"FvFm_ED50"
-0.00461121975121037,0.00158489319246111,"Depth",0.0767701658499873,"FvFm_ED50"
-0.0218945964433745,0.00125892541179417,"Depth",0.0778505842243414,"FvFm_ED50"
-0.0367204753905532,0.001,"Depth",0.0787639430853716,"FvFm_ED50"
-0.0496318121021986,0.000794328234724281,"Depth",0.0795505146950277,"FvFm_ED50"
-0.0604300398323091,0.000630957344480193,"Depth",0.0802001373974747,"FvFm_ED50"
-0.069323821594019,0.000501187233627271,"Depth",0.080730871948851,"FvFm_ED50"
-0.076761307303058,0.000398107170553497,"Depth",0.0811725594443667,"FvFm_ED50"
-0.0828206815633971,0.000316227766016838,"Depth",0.0815298318458377,"FvFm_ED50"
-0.0878716509871663,0.000251188643150958,"Depth",0.0818265923625711,"FvFm_ED50"
-0.0919535185467329,0.000199526231496888,"Depth",0.0820647074320807,"FvFm_ED50"
-0.0948355520494965,0.000158489319246111,"Depth",0.0822299302052022,"FvFm_ED50"
-0.0974276241365959,0.000125892541179417,"Depth",0.0823815366789999,"FvFm_ED50"
-0.0994310058347415,1e-04,"Depth",0.0824980043577326,"FvFm_ED50"
-0.100002154989502,7.94328234724281e-05,"Depth",0.0825267978331842,"FvFm_ED50"
-0.102886944029118,6.30957344480193e-05,"Depth",0.0827050636759204,"FvFm_ED50"
-0.103448795253685,5.01187233627271e-05,"Depth",0.0827357621562414,"FvFm_ED50"
-0.104011779321126,3.98107170553497e-05,"Depth",0.0827664614460374,"FvFm_ED50"
-0.10457712337341,3.16227766016838e-05,"Depth",0.0827983567595342,"FvFm_ED50"
-0.105144046901593,2.51188643150958e-05,"Depth",0.0828314373684711,"FvFm_ED50"
-0.105711006955286,1.99526231496888e-05,"Depth",0.0828653389062714,"FvFm_ED50"
-0.106276273454888,1.58489319246111e-05,"Depth",0.0828996620186396,"FvFm_ED50"
-0.106838190178362,1.25892541179417e-05,"Depth",0.0829340584079204,"FvFm_ED50"
-0.107395285928476,1e-05,"Depth",0.0829682451815202,"FvFm_ED50"
-0.107946311419505,7.94328234724282e-06,"Depth",0.0830019996167994,"FvFm_ED50"
-0.108490239284147,6.30957344480192e-06,"Depth",0.0830351498475449,"FvFm_ED50"
-0.109026246701588,5.01187233627271e-06,"Depth",0.0830675657796083,"FvFm_ED50"
-0.10955369102436,3.98107170553497e-06,"Depth",0.0830991512403847,"FvFm_ED50"
-0.110072083871804,3.16227766016838e-06,"Depth",0.0831298374393078,"FvFm_ED50"
-0.11058106644438,2.51188643150958e-06,"Depth",0.0831595775871608,"FvFm_ED50"
-0.111080387306903,1.99526231496887e-06,"Depth",0.0831883424893157,"FvFm_ED50"
-0.11156988306519,1.58489319246111e-06,"Depth",0.0832161169452355,"FvFm_ED50"
-0.112049461926879,1.25892541179417e-06,"Depth",0.083242896812469,"FvFm_ED50"
-0.11251908992527,1e-06,"Depth",0.0832686866174704,"FvFm_ED50"
-0.112978779497313,7.94328234724282e-07,"Depth",0.083293497615944,"FvFm_ED50"
-0.113428580086781,6.30957344480192e-07,"Depth",0.0833173462222684,"FvFm_ED50"
-0.113868570458219,5.01187233627271e-07,"Depth",0.0833402527414825,"FvFm_ED50"
-0.114298852437935,3.98107170553497e-07,"Depth",0.0833622403488518,"FvFm_ED50"
-0.114719545834596,3.16227766016838e-07,"Depth",0.0833833342716231,"FvFm_ED50"
-0.115130784328458,2.51188643150957e-07,"Depth",0.0834035611355546,"FvFm_ED50"
-0.115532712151998,1.99526231496887e-07,"Depth",0.083422948445439,"FvFm_ED50"
-0.115925481414725,1.58489319246111e-07,"Depth",0.0834415241743505,"FvFm_ED50"
-0.116309249950827,1.25892541179417e-07,"Depth",0.0834593164409131,"FvFm_ED50"
-0.116684179590168,1e-07,"Depth",0.0834763532576655,"FvFm_ED50"
-0.117050434771528,7.94328234724279e-08,"Depth",0.0834926623367168,"FvFm_ED50"
-0.117408181432101,6.30957344480192e-08,"Depth",0.0835082709414532,"FvFm_ED50"
-0.11775758611977,5.01187233627271e-08,"Depth",0.0835232057751611,"FvFm_ED50"
-0.118098815284883,3.98107170553497e-08,"Depth",0.0835374928991595,"FvFm_ED50"
-0.118432034716566,3.16227766016838e-08,"Depth",0.083551157674445,"FvFm_ED50"
-0.118757409095386,2.51188643150957e-08,"Depth",0.0835642247220022,"FvFm_ED50"
-0.119075101639637,1.99526231496887e-08,"Depth",0.083576717897872,"FvFm_ED50"
-0.119385273826965,1.58489319246111e-08,"Depth",0.0835886602798264,"FvFm_ED50"
-0.119688085176612,1.25892541179417e-08,"Depth",0.083600074163121,"FvFm_ED50"
-0.11998369308045,1e-08,"Depth",0.0836109810632941,"FvFm_ED50"
-0.120272252673303,7.94328234724279e-09,"Depth",0.0836214017243847,"FvFm_ED50"
-0.120553916734905,6.30957344480192e-09,"Depth",0.08363135613127,"FvFm_ED50"
-0.120828835617356,5.01187233627271e-09,"Depth",0.0836408635250865,"FvFm_ED50"
-0.12109715719315,3.98107170553497e-09,"Depth",0.0836499424209086,"FvFm_ED50"
-0.121359026819803,3.16227766016838e-09,"Depth",0.0836586106270317,"FvFm_ED50"
-0.121614587317888,2.51188643150957e-09,"Depth",0.0836668852653425,"FvFm_ED50"
-0.121863978959922,1.99526231496887e-09,"Depth",0.0836747827923685,"FvFm_ED50"
-0.122107339468035,1.58489319246111e-09,"Depth",0.0836823190206895,"FvFm_ED50"
-0.122344804018755,1.25892541179417e-09,"Depth",0.0836895091404593,"FvFm_ED50"
-0.122576505253572,1e-09,"Depth",0.0836963677408489,"FvFm_ED50"
0.000329902509599112,1000,"Health.score",4.28670178792594e-06,"FvFm_ED50"
0.000415035786869978,794.328234724281,"Health.score",5.3944324405637e-06,"FvFm_ED50"
0.000522045224867089,630.957344480193,"Health.score",6.78770146337977e-06,"FvFm_ED50"
0.000656498205498783,501.187233627273,"Health.score",8.5397067007574e-06,"FvFm_ED50"
0.000825347723180579,398.107170553497,"Health.score",1.07421770340303e-05,"FvFm_ED50"
0.00103725919108198,316.227766016838,"Health.score",1.35099375072833e-05,"FvFm_ED50"
0.00130300389671038,251.188643150958,"Health.score",1.69865278895897e-05,"FvFm_ED50"
0.00163592649498369,199.526231496888,"Health.score",2.13509117342496e-05,"FvFm_ED50"
0.00205249111353377,158.489319246111,"Health.score",2.68263797643048e-05,"FvFm_ED50"
0.00257290347448115,125.892541179417,"Health.score",3.3689993570797e-05,"FvFm_ED50"
0.00322179653433381,100,"Health.score",4.22851186887857e-05,"FvFm_ED50"
0.00402894792200898,79.4328234724281,"Health.score",5.30357998458691e-05,"FvFm_ED50"
0.00502997054657744,63.0957344480193,"Health.score",6.6463894362681e-05,"FvFm_ED50"
0.00626687845885158,50.1187233627272,"Health.score",8.32093485501087e-05,"FvFm_ED50"
0.00778837866564937,39.8107170553497,"Health.score",0.000104054379774429,"FvFm_ED50"
0.00964967890588645,31.6227766016838,"Health.score",0.000129952954002282,"FvFm_ED50"
0.0119115416826034,25.1188643150958,"Health.score",0.00016206817247016,"FvFm_ED50"
0.014638277872192,19.9526231496888,"Health.score",0.000201822330117401,"FvFm_ED50"
0.0178943986515816,15.8489319246111,"Health.score",0.000250964072445376,"FvFm_ED50"
0.0217397503505412,12.5892541179417,"Health.score",0.000311681505000248,"FvFm_ED50"
0.0262233029977023,10,"Health.score",0.000386742667513427,"FvFm_ED50"
0.0313761134903468,7.94328234724281,"Health.score",0.000479719940118622,"FvFm_ED50"
0.0372046161670472,6.30957344480193,"Health.score",0.000595279915403074,"FvFm_ED50"
0.0436858059978114,5.01187233627272,"Health.score",0.000739532409748353,"FvFm_ED50"
0.0507660084544114,3.98107170553497,"Health.score",0.000920378902508632,"FvFm_ED50"
0.0583644467141498,3.16227766016838,"Health.score",0.0011477478541318,"FvFm_ED50"
0.0663799159359515,2.51188643150958,"Health.score",0.0014334469520543,"FvFm_ED50"
0.0747073918478951,1.99526231496888,"Health.score",0.00179094424892674,"FvFm_ED50"
0.0832463366726163,1.58489319246111,"Health.score",0.00223411481351095,"FvFm_ED50"
0.09191460631884,1.25892541179417,"Health.score",0.00277599209643545,"FvFm_ED50"
0.100651554748248,1,"Health.score",0.00342675312583559,"FvFm_ED50"
0.10944077024059,0.794328234724281,"Health.score",0.00419402441009214,"FvFm_ED50"
0.118284894927478,0.630957344480193,"Health.score",0.00508008983368583,"FvFm_ED50"
0.127206068031659,0.501187233627272,"Health.score",0.00608421688735479,"FvFm_ED50"
0.136224822955577,0.398107170553497,"Health.score",0.007201657287552,"FvFm_ED50"
0.145471366898988,0.316227766016838,"Health.score",0.00842761875025032,"FvFm_ED50"
0.154927326444134,0.251188643150958,"Health.score",0.00975421108733696,"FvFm_ED50"
0.164581754960051,0.199526231496888,"Health.score",0.011172307892706,"FvFm_ED50"
0.174358112151444,0.158489319246111,"Health.score",0.0126697945135397,"FvFm_ED50"
0.184095878086094,0.125892541179417,"Health.score",0.0142299203844791,"FvFm_ED50"
0.193538393779502,0.1,"Health.score",0.0158297602149073,"FvFm_ED50"
0.202332515008267,0.0794328234724281,"Health.score",0.0174395638430493,"FvFm_ED50"
0.210094926465741,0.0630957344480193,"Health.score",0.0190265173213062,"FvFm_ED50"
0.216191835974,0.0501187233627272,"Health.score",0.0205441780139192,"FvFm_ED50"
0.220194748914477,0.0398107170553497,"Health.score",0.0219553380156675,"FvFm_ED50"
0.221652139462263,0.0316227766016838,"Health.score",0.0232234809768455,"FvFm_ED50"
0.22041891281965,0.0251188643150958,"Health.score",0.0243228777851254,"FvFm_ED50"
0.214485383918284,0.0199526231496888,"Health.score",0.0251952701023611,"FvFm_ED50"
0.204392661823671,0.0158489319246111,"Health.score",0.0258315123984453,"FvFm_ED50"
0.190703182874768,0.0125892541179417,"Health.score",0.0262496871977672,"FvFm_ED50"
0.173548086733592,0.01,"Health.score",0.0264584758577258,"FvFm_ED50"
0.153343743660316,0.00794328234724281,"Health.score",0.0264766952203053,"FvFm_ED50"
0.130971500677252,0.00630957344480193,"Health.score",0.0263388499431468,"FvFm_ED50"
0.107238407942879,0.00501187233627272,"Health.score",0.026078397673511,"FvFm_ED50"
0.0829564602541247,0.00398107170553497,"Health.score",0.0257291129928448,"FvFm_ED50"
0.0589061769944349,0.00316227766016838,"Health.score",0.0253235902154299,"FvFm_ED50"
0.0360568755843137,0.00251188643150958,"Health.score",0.0248995354005898,"FvFm_ED50"
0.0145273526502099,0.00199526231496888,"Health.score",0.0244687651296204,"FvFm_ED50"
-0.00461121975121037,0.00158489319246111,"Health.score",0.0240702285774175,"FvFm_ED50"
-0.0218945964433745,0.00125892541179417,"Health.score",0.0236948725503258,"FvFm_ED50"
-0.0367204753905532,0.001,"Health.score",0.0233657646108442,"FvFm_ED50"
-0.0496318121021986,0.000794328234724281,"Health.score",0.0230719219192613,"FvFm_ED50"
-0.0604300398323091,0.000630957344480193,"Health.score",0.0228229276266903,"FvFm_ED50"
-0.069323821594019,0.000501187233627271,"Health.score",0.0226160433791298,"FvFm_ED50"
-0.076761307303058,0.000398107170553497,"Health.score",0.0224409404280682,"FvFm_ED50"
-0.0828206815633971,0.000316227766016838,"Health.score",0.0222973200522344,"FvFm_ED50"
-0.0878716509871663,0.000251188643150958,"Health.score",0.0221763366889303,"FvFm_ED50"
-0.0919535185467329,0.000199526231496888,"Health.score",0.0220780336672069,"FvFm_ED50"
-0.0948355520494965,0.000158489319246111,"Health.score",0.0220097839844584,"FvFm_ED50"
-0.0974276241365959,0.000125892541179417,"Health.score",0.021947495598622,"FvFm_ED50"
-0.0994310058347415,1e-04,"Health.score",0.0218993080108741,"FvFm_ED50"
-0.100002154989502,7.94328234724281e-05,"Health.score",0.0218880392441004,"FvFm_ED50"
-0.102886944029118,6.30957344480193e-05,"Health.score",0.0218149379655461,"FvFm_ED50"
-0.103448795253685,5.01187233627271e-05,"Health.score",0.0218020684418518,"FvFm_ED50"
-0.104011779321126,3.98107170553497e-05,"Health.score",0.0217889956883306,"FvFm_ED50"
-0.10457712337341,3.16227766016838e-05,"Health.score",0.0217756323270378,"FvFm_ED50"
-0.105144046901593,2.51188643150958e-05,"Health.score",0.0217619307390391,"FvFm_ED50"
-0.105711006955286,1.99526231496888e-05,"Health.score",0.0217479126574841,"FvFm_ED50"
-0.106276273454888,1.58489319246111e-05,"Health.score",0.0217336304885833,"FvFm_ED50"
-0.106838190178362,1.25892541179417e-05,"Health.score",0.0217191475429842,"FvFm_ED50"
-0.107395285928476,1e-05,"Health.score",0.0217045285747941,"FvFm_ED50"
-0.107946311419505,7.94328234724282e-06,"Health.score",0.0216898350901239,"FvFm_ED50"
-0.108490239284147,6.30957344480192e-06,"Health.score",0.0216751230625918,"FvFm_ED50"
-0.109026246701588,5.01187233627271e-06,"Health.score",0.0216604419769766,"FvFm_ED50"
-0.10955369102436,3.98107170553497e-06,"Health.score",0.0216458346384373,"FvFm_ED50"
-0.110072083871804,3.16227766016838e-06,"Health.score",0.0216313374211144,"FvFm_ED50"
-0.11058106644438,2.51188643150958e-06,"Health.score",0.0216169807555505,"FvFm_ED50"
-0.111080387306903,1.99526231496887e-06,"Health.score",0.0216027897290978,"FvFm_ED50"
-0.11156988306519,1.58489319246111e-06,"Health.score",0.021588784720889,"FvFm_ED50"
-0.112049461926879,1.25892541179417e-06,"Health.score",0.0215749820239077,"FvFm_ED50"
-0.11251908992527,1e-06,"Health.score",0.0215613944270367,"FvFm_ED50"
-0.112978779497313,7.94328234724282e-07,"Health.score",0.0215480317432308,"FvFm_ED50"
-0.113428580086781,6.30957344480192e-07,"Health.score",0.0215349012784595,"FvFm_ED50"
-0.113868570458219,5.01187233627271e-07,"Health.score",0.0215220082413371,"FvFm_ED50"
-0.114298852437935,3.98107170553497e-07,"Health.score",0.0215093560964696,"FvFm_ED50"
-0.114719545834596,3.16227766016838e-07,"Health.score",0.0214969468662283,"FvFm_ED50"
-0.115130784328458,2.51188643150957e-07,"Health.score",0.0214847813864061,"FvFm_ED50"
-0.115532712151998,1.99526231496887e-07,"Health.score",0.0214728595213759,"FvFm_ED50"
-0.115925481414725,1.58489319246111e-07,"Health.score",0.0214611803441697,"FvFm_ED50"
-0.116309249950827,1.25892541179417e-07,"Health.score",0.021449742286505,"FvFm_ED50"
-0.116684179590168,1e-07,"Health.score",0.0214385432632867,"FvFm_ED50"
-0.117050434771528,7.94328234724279e-08,"Health.score",0.0214275807755886,"FvFm_ED50"
-0.117408181432101,6.30957344480192e-08,"Health.score",0.0214168519955943,"FvFm_ED50"
-0.11775758611977,5.01187233627271e-08,"Health.score",0.0214063538364947,"FvFm_ED50"
-0.118098815284883,3.98107170553497e-08,"Health.score",0.0213960830098905,"FvFm_ED50"
-0.118432034716566,3.16227766016838e-08,"Health.score",0.0213860360728552,"FvFm_ED50"
-0.118757409095386,2.51188643150957e-08,"Health.score",0.0213762094664672,"FvFm_ED50"
-0.119075101639637,1.99526231496887e-08,"Health.score",0.0213665995473215,"FvFm_ED50"
-0.119385273826965,1.58489319246111e-08,"Health.score",0.0213572026132763,"FvFm_ED50"
-0.119688085176612,1.25892541179417e-08,"Health.score",0.0213480149244736,"FvFm_ED50"
-0.11998369308045,1e-08,"Health.score",0.0213390327204904,"FvFm_ED50"
-0.120272252673303,7.94328234724279e-09,"Health.score",0.0213302522343258,"FvFm_ED50"
-0.120553916734905,6.30957344480192e-09,"Health.score",0.0213216697038029,"FvFm_ED50"
-0.120828835617356,5.01187233627271e-09,"Health.score",0.0213132813808582,"FvFm_ED50"
-0.12109715719315,3.98107170553497e-09,"Health.score",0.0213050835391057,"FvFm_ED50"
-0.121359026819803,3.16227766016838e-09,"Health.score",0.0212970724799924,"FvFm_ED50"
-0.121614587317888,2.51188643150957e-09,"Health.score",0.0212892445378009,"FvFm_ED50"
-0.121863978959922,1.99526231496887e-09,"Health.score",0.0212815960837095,"FvFm_ED50"
-0.122107339468035,1.58489319246111e-09,"Health.score",0.0212741235290801,"FvFm_ED50"
-0.122344804018755,1.25892541179417e-09,"Health.score",0.0212668233281124,"FvFm_ED50"
-0.122576505253572,1e-09,"Health.score",0.0212596919799768,"FvFm_ED50"
0.000329902509599112,1000,"CF30a",-3.74759972713535e-05,"FvFm_ED50"
